Duration,Heart_Rate,Calories
6.0,87.0,27.0
22.0,102.0,136.0
19.0,97.0,97.0
22.0,103.0,131.0
12.0,99.0,82.0
5.0,87.0,19.0
15.0,103.0,88.0
7.0,93.0,34.0
27.0,112.0,184.0
20.0,107.0,131.0
16.0,94.0,81.0
30.0,108.0,200.0
18.0,104.0,110.0
1.0,84.0,4.0
18.0,96.0,89.0
22.0,107.0,133.0
23.0,110.0,140.0
12.0,97.0,65.0
8.0,79.0,25.0
3.0,90.0,13.0
4.0,85.0,18.0
19.0,108.0,128.0
29.0,110.0,230.0
5.0,82.0,20.0
23.0,106.0,149.0
8.0,83.0,28.0
23.0,95.0,111.0
21.0,103.0,127.0
27.0,103.0,134.0
4.0,88.0,19.0
8.0,87.0,22.0
23.0,110.0,171.0
10.0,92.0,51.0
22.0,95.0,107.0
18.0,96.0,89.0
22.0,100.0,140.0
9.0,90.0,43.0
16.0,95.0,106.0
26.0,102.0,159.0
23.0,98.0,143.0
19.0,106.0,120.0
15.0,83.0,60.0
23.0,100.0,103.0
4.0,80.0,6.0
18.0,97.0,96.0
6.0,88.0,26.0
11.0,89.0,33.0
6.0,87.0,27.0
28.0,109.0,183.0
10.0,92.0,51.0
26.0,101.0,157.0
26.0,99.0,119.0
8.0,86.0,34.0
20.0,101.0,97.0
13.0,97.0,65.0
26.0,97.0,153.0
2.0,83.0,8.0
30.0,113.0,231.0
1.0,78.0,3.0
11.0,86.0,45.0
7.0,88.0,21.0
13.0,91.0,68.0
23.0,112.0,152.0
7.0,88.0,23.0
10.0,90.0,51.0
28.0,105.0,168.0
9.0,89.0,30.0
10.0,99.0,41.0
29.0,106.0,163.0
27.0,100.0,134.0
21.0,94.0,103.0
27.0,108.0,234.0
3.0,86.0,14.0
26.0,106.0,180.0
26.0,107.0,181.0
3.0,76.0,9.0
29.0,110.0,208.0
13.0,100.0,67.0
29.0,116.0,214.0
14.0,88.0,60.0
7.0,92.0,38.0
2.0,81.0,8.0
12.0,103.0,100.0
28.0,108.0,196.0
27.0,108.0,180.0
28.0,108.0,190.0
13.0,94.0,81.0
28.0,113.0,197.0
27.0,108.0,168.0
30.0,112.0,199.0
25.0,99.0,148.0
22.0,105.0,127.0
18.0,89.0,84.0
3.0,81.0,8.0
10.0,93.0,57.0
24.0,93.0,155.0
23.0,103.0,170.0
22.0,101.0,110.0
7.0,83.0,26.0
22.0,102.0,134.0
14.0,86.0,42.0
28.0,117.0,200.0
18.0,96.0,102.0
3.0,92.0,16.0
9.0,91.0,53.0
25.0,103.0,138.0
28.0,103.0,176.0
3.0,82.0,11.0
4.0,85.0,12.0
5.0,94.0,23.0
15.0,97.0,84.0
5.0,85.0,20.0
21.0,108.0,146.0
8.0,90.0,37.0
9.0,88.0,44.0
16.0,90.0,64.0
7.0,89.0,33.0
22.0,93.0,117.0
3.0,87.0,11.0
11.0,93.0,52.0
24.0,106.0,182.0
16.0,96.0,115.0
17.0,102.0,100.0
7.0,79.0,33.0
15.0,109.0,103.0
22.0,110.0,200.0
10.0,91.0,39.0
24.0,101.0,131.0
19.0,100.0,105.0
10.0,93.0,49.0
13.0,89.0,55.0
1.0,80.0,2.0
17.0,92.0,82.0
5.0,75.0,15.0
9.0,88.0,38.0
10.0,86.0,42.0
5.0,81.0,20.0
24.0,108.0,198.0
29.0,103.0,180.0
13.0,90.0,59.0
24.0,108.0,175.0
21.0,101.0,129.0
8.0,84.0,29.0
23.0,103.0,170.0
20.0,105.0,120.0
7.0,84.0,26.0
2.0,94.0,7.0
12.0,98.0,62.0
5.0,88.0,22.0
25.0,104.0,138.0
15.0,100.0,83.0
11.0,87.0,42.0
4.0,90.0,20.0
29.0,111.0,252.0
15.0,94.0,71.0
9.0,89.0,38.0
29.0,109.0,205.0
24.0,99.0,136.0
16.0,93.0,73.0
3.0,81.0,7.0
23.0,91.0,88.0
22.0,102.0,140.0
26.0,102.0,138.0
26.0,115.0,189.0
20.0,102.0,117.0
4.0,87.0,15.0
28.0,113.0,216.0
14.0,98.0,80.0
19.0,98.0,101.0
15.0,90.0,76.0
17.0,103.0,111.0
23.0,93.0,106.0
29.0,92.0,145.0
6.0,87.0,25.0
19.0,105.0,109.0
23.0,103.0,138.0
22.0,98.0,160.0
14.0,96.0,70.0
16.0,99.0,89.0
5.0,94.0,24.0
11.0,89.0,49.0
1.0,82.0,4.0
3.0,88.0,12.0
20.0,100.0,114.0
10.0,85.0,44.0
16.0,101.0,78.0
28.0,102.0,151.0
6.0,98.0,42.0
24.0,107.0,146.0
9.0,87.0,44.0
6.0,91.0,29.0
21.0,106.0,125.0
22.0,109.0,149.0
5.0,84.0,11.0
5.0,82.0,13.0
15.0,94.0,68.0
4.0,89.0,17.0
5.0,87.0,21.0
29.0,105.0,203.0
20.0,100.0,116.0
14.0,91.0,58.0
24.0,98.0,120.0
26.0,107.0,186.0
15.0,94.0,79.0
8.0,86.0,25.0
28.0,108.0,170.0
13.0,88.0,43.0
21.0,91.0,81.0
5.0,85.0,20.0
11.0,96.0,64.0
5.0,87.0,20.0
4.0,79.0,16.0
16.0,104.0,108.0
6.0,86.0,28.0
6.0,84.0,28.0
30.0,101.0,178.0
25.0,108.0,173.0
25.0,101.0,147.0
9.0,87.0,34.0
24.0,103.0,145.0
14.0,91.0,72.0
22.0,96.0,112.0
15.0,91.0,83.0
15.0,97.0,88.0
30.0,108.0,207.0
14.0,90.0,70.0
17.0,99.0,98.0
19.0,100.0,108.0
25.0,105.0,151.0
2.0,85.0,9.0
16.0,91.0,83.0
10.0,84.0,30.0
29.0,109.0,180.0
1.0,84.0,4.0
26.0,102.0,145.0
18.0,94.0,83.0
26.0,107.0,175.0
3.0,82.0,12.0
20.0,99.0,113.0
25.0,101.0,146.0
26.0,108.0,220.0
2.0,71.0,3.0
18.0,97.0,82.0
20.0,105.0,132.0
12.0,92.0,57.0
5.0,91.0,22.0
19.0,99.0,102.0
19.0,102.0,125.0
18.0,98.0,94.0
8.0,95.0,57.0
10.0,93.0,52.0
4.0,81.0,14.0
3.0,86.0,11.0
16.0,101.0,89.0
26.0,107.0,157.0
23.0,106.0,130.0
11.0,87.0,49.0
6.0,73.0,21.0
21.0,97.0,114.0
7.0,88.0,21.0
25.0,108.0,168.0
23.0,104.0,129.0
29.0,107.0,201.0
29.0,113.0,197.0
21.0,106.0,130.0
7.0,88.0,30.0
15.0,92.0,72.0
26.0,108.0,220.0
15.0,90.0,67.0
17.0,99.0,97.0
9.0,95.0,46.0
13.0,89.0,54.0
20.0,95.0,94.0
5.0,84.0,20.0
5.0,86.0,17.0
9.0,82.0,34.0
10.0,90.0,49.0
24.0,108.0,156.0
28.0,117.0,208.0
25.0,117.0,232.0
11.0,90.0,53.0
29.0,111.0,264.0
4.0,76.0,4.0
25.0,101.0,151.0
22.0,103.0,150.0
19.0,100.0,115.0
13.0,91.0,46.0
22.0,99.0,123.0
12.0,94.0,48.0
15.0,93.0,75.0
16.0,90.0,65.0
29.0,113.0,255.0
2.0,86.0,7.0
5.0,84.0,21.0
10.0,92.0,50.0
4.0,81.0,16.0
17.0,95.0,90.0
19.0,102.0,103.0
6.0,84.0,20.0
25.0,111.0,169.0
27.0,112.0,211.0
4.0,85.0,12.0
2.0,86.0,8.0
25.0,107.0,171.0
11.0,87.0,49.0
6.0,91.0,31.0
3.0,78.0,10.0
9.0,91.0,43.0
18.0,89.0,75.0
6.0,94.0,35.0
17.0,97.0,91.0
8.0,88.0,35.0
26.0,98.0,191.0
21.0,103.0,115.0
14.0,86.0,55.0
7.0,83.0,29.0
16.0,96.0,89.0
13.0,93.0,51.0
22.0,104.0,133.0
10.0,90.0,46.0
17.0,96.0,84.0
1.0,83.0,4.0
19.0,104.0,100.0
6.0,86.0,24.0
1.0,91.0,5.0
28.0,114.0,246.0
28.0,104.0,163.0
11.0,96.0,57.0
27.0,113.0,238.0
5.0,75.0,9.0
26.0,107.0,193.0
1.0,81.0,4.0
4.0,84.0,18.0
6.0,90.0,31.0
17.0,96.0,94.0
8.0,91.0,40.0
29.0,112.0,201.0
8.0,95.0,42.0
22.0,102.0,132.0
22.0,107.0,142.0
29.0,112.0,236.0
11.0,96.0,61.0
17.0,99.0,99.0
1.0,79.0,3.0
18.0,100.0,95.0
26.0,109.0,165.0
11.0,85.0,34.0
4.0,73.0,11.0
30.0,102.0,187.0
26.0,102.0,149.0
20.0,99.0,114.0
24.0,109.0,163.0
7.0,85.0,38.0
15.0,88.0,87.0
27.0,111.0,202.0
22.0,96.0,126.0
7.0,85.0,30.0
19.0,97.0,92.0
8.0,79.0,35.0
27.0,111.0,179.0
6.0,83.0,22.0
27.0,103.0,158.0
18.0,100.0,108.0
5.0,80.0,17.0
16.0,89.0,67.0
8.0,83.0,22.0
29.0,101.0,175.0
26.0,106.0,206.0
18.0,93.0,73.0
11.0,89.0,54.0
21.0,98.0,154.0
3.0,86.0,12.0
28.0,111.0,200.0
5.0,83.0,21.0
20.0,95.0,98.0
3.0,77.0,6.0
18.0,109.0,131.0
27.0,101.0,147.0
9.0,94.0,51.0
24.0,108.0,171.0
10.0,85.0,37.0
7.0,94.0,39.0
2.0,85.0,8.0
23.0,108.0,168.0
29.0,104.0,189.0
26.0,112.0,197.0
4.0,91.0,19.0
7.0,86.0,23.0
9.0,88.0,29.0
17.0,91.0,101.0
25.0,99.0,152.0
22.0,95.0,109.0
13.0,93.0,65.0
24.0,102.0,133.0
2.0,78.0,8.0
3.0,83.0,11.0
25.0,107.0,145.0
14.0,94.0,98.0
22.0,98.0,107.0
8.0,96.0,45.0
7.0,81.0,23.0
13.0,95.0,59.0
23.0,104.0,129.0
27.0,107.0,198.0
29.0,108.0,179.0
11.0,87.0,52.0
16.0,91.0,77.0
13.0,90.0,54.0
17.0,101.0,118.0
13.0,88.0,51.0
30.0,107.0,162.0
13.0,98.0,69.0
7.0,89.0,30.0
12.0,95.0,47.0
9.0,87.0,44.0
16.0,96.0,81.0
2.0,79.0,8.0
8.0,90.0,36.0
19.0,98.0,121.0
21.0,101.0,119.0
22.0,103.0,129.0
13.0,94.0,62.0
6.0,85.0,25.0
22.0,95.0,111.0
10.0,88.0,32.0
9.0,94.0,51.0
7.0,89.0,29.0
2.0,86.0,7.0
17.0,87.0,75.0
24.0,105.0,186.0
22.0,106.0,151.0
11.0,97.0,58.0
6.0,89.0,28.0
19.0,101.0,108.0
17.0,101.0,95.0
19.0,100.0,101.0
20.0,102.0,109.0
19.0,101.0,109.0
14.0,92.0,53.0
9.0,90.0,34.0
17.0,93.0,79.0
3.0,93.0,13.0
18.0,106.0,109.0
10.0,92.0,43.0
10.0,89.0,41.0
9.0,86.0,29.0
23.0,94.0,111.0
18.0,98.0,94.0
5.0,84.0,20.0
8.0,85.0,29.0
8.0,86.0,35.0
13.0,104.0,75.0
25.0,111.0,169.0
28.0,107.0,176.0
15.0,84.0,60.0
15.0,89.0,65.0
24.0,100.0,131.0
19.0,106.0,157.0
3.0,89.0,14.0
20.0,98.0,121.0
19.0,96.0,80.0
18.0,85.0,64.0
11.0,87.0,46.0
3.0,85.0,11.0
16.0,93.0,69.0
28.0,108.0,241.0
15.0,93.0,73.0
12.0,98.0,58.0
7.0,86.0,29.0
12.0,95.0,62.0
5.0,85.0,25.0
12.0,93.0,58.0
17.0,95.0,80.0
25.0,108.0,160.0
6.0,83.0,12.0
14.0,92.0,64.0
8.0,80.0,29.0
24.0,105.0,192.0
14.0,95.0,67.0
12.0,88.0,34.0
8.0,91.0,52.0
14.0,94.0,62.0
7.0,91.0,27.0
21.0,97.0,129.0
15.0,89.0,66.0
23.0,105.0,144.0
14.0,92.0,69.0
20.0,95.0,107.0
5.0,82.0,18.0
11.0,91.0,52.0
24.0,101.0,136.0
27.0,107.0,169.0
6.0,82.0,15.0
9.0,92.0,50.0
28.0,103.0,178.0
6.0,88.0,29.0
27.0,106.0,183.0
22.0,103.0,140.0
19.0,98.0,121.0
23.0,103.0,145.0
8.0,81.0,17.0
15.0,97.0,64.0
3.0,84.0,11.0
26.0,109.0,166.0
16.0,88.0,43.0
13.0,88.0,36.0
22.0,103.0,138.0
6.0,92.0,35.0
22.0,100.0,127.0
20.0,107.0,145.0
3.0,86.0,13.0
14.0,93.0,90.0
3.0,89.0,15.0
5.0,79.0,12.0
23.0,110.0,161.0
3.0,90.0,11.0
20.0,106.0,143.0
16.0,91.0,90.0
11.0,96.0,49.0
8.0,97.0,44.0
18.0,93.0,75.0
8.0,83.0,26.0
25.0,111.0,183.0
7.0,93.0,36.0
24.0,103.0,136.0
29.0,110.0,187.0
14.0,92.0,55.0
15.0,97.0,62.0
30.0,105.0,195.0
20.0,101.0,127.0
1.0,83.0,4.0
20.0,104.0,114.0
12.0,100.0,70.0
23.0,103.0,119.0
23.0,108.0,149.0
28.0,104.0,162.0
1.0,87.0,4.0
27.0,107.0,167.0
24.0,108.0,156.0
16.0,94.0,80.0
24.0,96.0,124.0
13.0,87.0,55.0
7.0,87.0,25.0
15.0,91.0,68.0
2.0,86.0,8.0
9.0,91.0,30.0
25.0,104.0,152.0
18.0,103.0,103.0
18.0,109.0,112.0
6.0,82.0,27.0
19.0,93.0,103.0
15.0,105.0,98.0
25.0,105.0,148.0
7.0,91.0,30.0
15.0,93.0,70.0
27.0,105.0,206.0
4.0,78.0,15.0
21.0,101.0,113.0
9.0,86.0,36.0
2.0,87.0,9.0
29.0,106.0,174.0
26.0,104.0,163.0
27.0,103.0,149.0
27.0,110.0,194.0
22.0,100.0,111.0
14.0,101.0,84.0
9.0,84.0,35.0
4.0,81.0,13.0
23.0,101.0,143.0
6.0,96.0,36.0
4.0,91.0,21.0
26.0,99.0,150.0
7.0,89.0,32.0
19.0,88.0,62.0
23.0,104.0,150.0
16.0,92.0,99.0
28.0,113.0,223.0
29.0,115.0,207.0
16.0,90.0,81.0
19.0,97.0,99.0
27.0,115.0,210.0
30.0,107.0,259.0
9.0,96.0,52.0
12.0,100.0,77.0
25.0,100.0,150.0
18.0,95.0,88.0
17.0,99.0,95.0
18.0,97.0,116.0
29.0,108.0,199.0
10.0,93.0,48.0
19.0,97.0,79.0
4.0,87.0,17.0
27.0,113.0,241.0
30.0,115.0,264.0
8.0,84.0,31.0
5.0,89.0,21.0
28.0,108.0,196.0
6.0,92.0,30.0
22.0,92.0,117.0
5.0,79.0,7.0
11.0,89.0,36.0
23.0,107.0,147.0
20.0,106.0,120.0
9.0,90.0,44.0
17.0,100.0,96.0
21.0,100.0,132.0
20.0,94.0,94.0
29.0,104.0,178.0
7.0,82.0,16.0
12.0,88.0,49.0
16.0,89.0,69.0
21.0,98.0,98.0
20.0,99.0,111.0
11.0,94.0,53.0
9.0,84.0,33.0
24.0,100.0,142.0
14.0,95.0,63.0
4.0,82.0,17.0
3.0,86.0,12.0
2.0,78.0,8.0
28.0,103.0,172.0
24.0,101.0,183.0
8.0,89.0,32.0
4.0,84.0,17.0
12.0,90.0,56.0
8.0,87.0,35.0
4.0,84.0,9.0
15.0,94.0,70.0
27.0,110.0,190.0
29.0,100.0,153.0
27.0,109.0,189.0
30.0,105.0,203.0
7.0,87.0,33.0
2.0,79.0,7.0
21.0,104.0,134.0
14.0,88.0,59.0
30.0,120.0,258.0
5.0,87.0,20.0
17.0,99.0,114.0
1.0,80.0,5.0
21.0,97.0,140.0
4.0,86.0,17.0
23.0,102.0,146.0
18.0,92.0,101.0
22.0,102.0,166.0
30.0,101.0,183.0
17.0,97.0,89.0
20.0,98.0,106.0
16.0,102.0,99.0
25.0,106.0,206.0
1.0,89.0,4.0
17.0,98.0,69.0
13.0,84.0,50.0
13.0,90.0,44.0
26.0,98.0,130.0
9.0,85.0,27.0
24.0,103.0,176.0
18.0,104.0,97.0
23.0,109.0,147.0
17.0,93.0,79.0
12.0,96.0,47.0
6.0,93.0,29.0
24.0,110.0,160.0
19.0,94.0,105.0
27.0,111.0,226.0
26.0,107.0,156.0
16.0,100.0,94.0
4.0,89.0,20.0
10.0,89.0,48.0
15.0,103.0,77.0
23.0,100.0,138.0
5.0,86.0,19.0
25.0,102.0,150.0
17.0,98.0,100.0
16.0,96.0,85.0
8.0,100.0,51.0
10.0,80.0,26.0
5.0,91.0,17.0
10.0,92.0,41.0
18.0,103.0,96.0
10.0,80.0,27.0
19.0,93.0,91.0
21.0,96.0,88.0
24.0,101.0,127.0
4.0,84.0,10.0
20.0,105.0,125.0
11.0,94.0,57.0
27.0,114.0,177.0
21.0,99.0,113.0
28.0,99.0,147.0
8.0,90.0,41.0
2.0,80.0,7.0
29.0,112.0,215.0
26.0,101.0,151.0
17.0,89.0,71.0
2.0,81.0,5.0
10.0,90.0,38.0
16.0,87.0,76.0
25.0,92.0,168.0
5.0,92.0,25.0
5.0,86.0,24.0
9.0,93.0,38.0
9.0,74.0,22.0
26.0,104.0,155.0
2.0,83.0,7.0
22.0,101.0,140.0
22.0,101.0,134.0
19.0,102.0,111.0
17.0,97.0,106.0
29.0,111.0,187.0
11.0,84.0,34.0
13.0,98.0,69.0
27.0,107.0,156.0
8.0,73.0,26.0
24.0,105.0,161.0
25.0,107.0,161.0
2.0,85.0,7.0
3.0,78.0,6.0
18.0,98.0,90.0
2.0,73.0,3.0
17.0,105.0,147.0
25.0,101.0,132.0
24.0,93.0,105.0
6.0,82.0,28.0
20.0,106.0,115.0
25.0,109.0,164.0
13.0,100.0,83.0
11.0,93.0,46.0
8.0,86.0,37.0
21.0,94.0,105.0
11.0,97.0,80.0
9.0,88.0,47.0
23.0,96.0,129.0
26.0,105.0,169.0
24.0,107.0,161.0
28.0,108.0,185.0
29.0,110.0,220.0
24.0,106.0,156.0
18.0,101.0,112.0
9.0,81.0,32.0
21.0,108.0,142.0
21.0,93.0,105.0
4.0,81.0,13.0
27.0,106.0,181.0
28.0,118.0,202.0
29.0,117.0,261.0
22.0,102.0,104.0
10.0,94.0,48.0
13.0,100.0,70.0
9.0,79.0,31.0
7.0,86.0,22.0
29.0,102.0,148.0
9.0,82.0,35.0
28.0,112.0,184.0
15.0,92.0,56.0
3.0,85.0,12.0
27.0,116.0,213.0
11.0,103.0,77.0
20.0,105.0,136.0
21.0,96.0,87.0
2.0,83.0,10.0
30.0,117.0,232.0
9.0,87.0,41.0
16.0,94.0,84.0
20.0,100.0,113.0
22.0,100.0,120.0
10.0,95.0,49.0
19.0,94.0,98.0
22.0,100.0,141.0
2.0,77.0,6.0
5.0,82.0,18.0
7.0,90.0,36.0
20.0,94.0,102.0
12.0,87.0,52.0
10.0,95.0,54.0
14.0,87.0,55.0
21.0,99.0,100.0
4.0,89.0,16.0
3.0,77.0,8.0
2.0,76.0,2.0
8.0,86.0,31.0
17.0,95.0,96.0
18.0,95.0,92.0
8.0,88.0,41.0
4.0,75.0,4.0
14.0,94.0,61.0
25.0,99.0,186.0
2.0,81.0,7.0
20.0,102.0,144.0
5.0,77.0,15.0
9.0,93.0,34.0
25.0,109.0,214.0
12.0,90.0,54.0
3.0,93.0,16.0
28.0,112.0,181.0
12.0,90.0,45.0
14.0,93.0,74.0
2.0,84.0,5.0
17.0,93.0,68.0
2.0,84.0,8.0
23.0,102.0,141.0
2.0,75.0,7.0
5.0,82.0,22.0
24.0,103.0,166.0
14.0,94.0,74.0
4.0,87.0,14.0
9.0,87.0,31.0
6.0,83.0,23.0
15.0,90.0,93.0
18.0,100.0,102.0
12.0,81.0,30.0
24.0,110.0,161.0
4.0,87.0,18.0
18.0,93.0,68.0
13.0,97.0,66.0
21.0,95.0,135.0
16.0,90.0,48.0
23.0,106.0,138.0
21.0,104.0,147.0
9.0,94.0,39.0
13.0,94.0,58.0
26.0,97.0,131.0
8.0,94.0,34.0
14.0,91.0,66.0
13.0,89.0,40.0
19.0,91.0,86.0
16.0,105.0,98.0
8.0,89.0,43.0
30.0,106.0,177.0
8.0,85.0,36.0
22.0,102.0,128.0
9.0,87.0,37.0
3.0,83.0,12.0
25.0,94.0,142.0
29.0,102.0,227.0
1.0,80.0,4.0
17.0,100.0,94.0
5.0,87.0,22.0
27.0,106.0,185.0
7.0,77.0,24.0
29.0,107.0,210.0
2.0,83.0,9.0
7.0,88.0,31.0
25.0,111.0,192.0
9.0,93.0,42.0
17.0,97.0,101.0
25.0,99.0,126.0
5.0,84.0,13.0
15.0,94.0,86.0
3.0,73.0,3.0
7.0,86.0,34.0
1.0,82.0,4.0
18.0,106.0,125.0
23.0,99.0,129.0
12.0,93.0,66.0
5.0,85.0,21.0
6.0,84.0,20.0
24.0,108.0,171.0
15.0,99.0,77.0
6.0,89.0,20.0
3.0,83.0,8.0
20.0,107.0,151.0
8.0,86.0,21.0
10.0,85.0,44.0
13.0,93.0,76.0
8.0,97.0,46.0
17.0,100.0,120.0
24.0,100.0,128.0
15.0,95.0,86.0
7.0,81.0,24.0
12.0,82.0,45.0
4.0,90.0,17.0
22.0,93.0,103.0
27.0,108.0,220.0
7.0,88.0,34.0
19.0,98.0,109.0
20.0,101.0,120.0
8.0,93.0,35.0
25.0,104.0,146.0
10.0,90.0,49.0
19.0,104.0,118.0
9.0,93.0,43.0
15.0,90.0,65.0
25.0,103.0,148.0
17.0,100.0,91.0
28.0,111.0,241.0
20.0,93.0,95.0
6.0,88.0,31.0
27.0,109.0,189.0
21.0,102.0,113.0
16.0,96.0,67.0
8.0,93.0,31.0
25.0,93.0,124.0
6.0,90.0,30.0
21.0,101.0,120.0
5.0,86.0,22.0
2.0,82.0,5.0
10.0,92.0,37.0
18.0,93.0,109.0
22.0,94.0,87.0
6.0,88.0,25.0
22.0,100.0,124.0
28.0,112.0,238.0
25.0,105.0,162.0
19.0,93.0,103.0
11.0,90.0,49.0
18.0,91.0,90.0
11.0,94.0,51.0
3.0,79.0,9.0
16.0,111.0,106.0
22.0,102.0,118.0
20.0,100.0,113.0
4.0,80.0,17.0
19.0,97.0,107.0
13.0,100.0,80.0
4.0,80.0,15.0
22.0,105.0,133.0
10.0,85.0,26.0
16.0,88.0,76.0
17.0,103.0,121.0
21.0,101.0,121.0
28.0,117.0,220.0
25.0,102.0,140.0
3.0,90.0,12.0
3.0,84.0,10.0
10.0,88.0,48.0
16.0,101.0,84.0
11.0,101.0,54.0
22.0,109.0,148.0
25.0,105.0,157.0
7.0,86.0,41.0
9.0,85.0,42.0
15.0,92.0,64.0
21.0,99.0,151.0
4.0,80.0,8.0
20.0,95.0,91.0
28.0,103.0,184.0
7.0,80.0,28.0
2.0,79.0,7.0
26.0,104.0,151.0
19.0,96.0,96.0
2.0,79.0,7.0
18.0,100.0,101.0
18.0,90.0,85.0
8.0,95.0,57.0
13.0,87.0,75.0
14.0,92.0,70.0
12.0,92.0,49.0
11.0,95.0,66.0
8.0,94.0,34.0
7.0,83.0,31.0
6.0,92.0,26.0
6.0,87.0,24.0
13.0,90.0,63.0
6.0,87.0,23.0
2.0,70.0,6.0
21.0,101.0,117.0
15.0,96.0,72.0
11.0,95.0,63.0
14.0,98.0,72.0
4.0,88.0,20.0
28.0,110.0,188.0
18.0,100.0,125.0
7.0,84.0,30.0
12.0,90.0,59.0
9.0,84.0,34.0
1.0,91.0,6.0
13.0,99.0,73.0
22.0,93.0,141.0
8.0,93.0,42.0
12.0,91.0,61.0
13.0,98.0,82.0
10.0,86.0,42.0
11.0,85.0,35.0
15.0,101.0,87.0
17.0,91.0,62.0
20.0,98.0,106.0
8.0,77.0,17.0
2.0,82.0,8.0
12.0,95.0,64.0
7.0,88.0,27.0
20.0,110.0,140.0
22.0,101.0,142.0
20.0,95.0,95.0
29.0,120.0,295.0
27.0,101.0,153.0
16.0,96.0,92.0
21.0,103.0,120.0
1.0,88.0,4.0
16.0,90.0,68.0
25.0,113.0,213.0
10.0,82.0,33.0
11.0,93.0,53.0
15.0,85.0,44.0
19.0,97.0,84.0
8.0,87.0,37.0
3.0,85.0,12.0
13.0,88.0,73.0
7.0,96.0,36.0
9.0,90.0,38.0
19.0,95.0,82.0
24.0,104.0,149.0
25.0,105.0,194.0
17.0,104.0,99.0
12.0,94.0,62.0
22.0,101.0,126.0
29.0,108.0,204.0
26.0,113.0,181.0
29.0,103.0,162.0
23.0,101.0,145.0
17.0,83.0,46.0
30.0,110.0,223.0
9.0,88.0,37.0
24.0,99.0,137.0
16.0,94.0,76.0
30.0,112.0,209.0
11.0,96.0,47.0
13.0,99.0,68.0
20.0,98.0,111.0
17.0,88.0,82.0
11.0,91.0,52.0
12.0,93.0,67.0
29.0,99.0,217.0
18.0,99.0,107.0
8.0,83.0,30.0
14.0,88.0,55.0
2.0,92.0,7.0
5.0,85.0,20.0
7.0,94.0,29.0
11.0,86.0,44.0
5.0,85.0,19.0
27.0,109.0,179.0
11.0,88.0,44.0
28.0,108.0,216.0
30.0,112.0,264.0
16.0,96.0,81.0
10.0,92.0,53.0
18.0,94.0,98.0
8.0,94.0,33.0
29.0,110.0,264.0
6.0,92.0,32.0
10.0,87.0,32.0
22.0,113.0,154.0
22.0,103.0,131.0
11.0,91.0,37.0
8.0,84.0,38.0
19.0,102.0,108.0
15.0,90.0,63.0
16.0,99.0,89.0
9.0,85.0,30.0
20.0,97.0,103.0
1.0,81.0,2.0
7.0,89.0,24.0
29.0,109.0,214.0
1.0,80.0,4.0
28.0,105.0,217.0
5.0,81.0,15.0
4.0,76.0,11.0
19.0,100.0,100.0
28.0,113.0,210.0
16.0,86.0,64.0
5.0,89.0,23.0
17.0,92.0,100.0
30.0,107.0,209.0
18.0,89.0,75.0
19.0,111.0,153.0
9.0,91.0,37.0
18.0,91.0,67.0
18.0,100.0,108.0
5.0,94.0,27.0
16.0,96.0,84.0
10.0,96.0,57.0
16.0,99.0,82.0
14.0,99.0,107.0
12.0,87.0,49.0
8.0,95.0,34.0
5.0,91.0,16.0
17.0,100.0,99.0
6.0,88.0,27.0
29.0,104.0,184.0
17.0,99.0,91.0
22.0,102.0,107.0
27.0,114.0,190.0
28.0,111.0,231.0
9.0,88.0,39.0
22.0,106.0,142.0
25.0,109.0,200.0
26.0,109.0,178.0
28.0,104.0,166.0
10.0,92.0,33.0
18.0,101.0,105.0
28.0,106.0,168.0
14.0,91.0,77.0
20.0,101.0,105.0
11.0,96.0,54.0
1.0,89.0,3.0
6.0,85.0,26.0
13.0,94.0,71.0
5.0,83.0,18.0
10.0,98.0,50.0
16.0,85.0,62.0
10.0,87.0,32.0
10.0,81.0,36.0
20.0,94.0,105.0
12.0,98.0,64.0
22.0,99.0,131.0
26.0,106.0,167.0
10.0,90.0,44.0
3.0,84.0,11.0
20.0,91.0,78.0
17.0,105.0,115.0
5.0,79.0,15.0
6.0,91.0,28.0
26.0,106.0,155.0
29.0,116.0,287.0
26.0,104.0,147.0
22.0,101.0,118.0
27.0,113.0,181.0
27.0,105.0,170.0
7.0,88.0,26.0
4.0,84.0,15.0
17.0,105.0,101.0
27.0,111.0,182.0
9.0,85.0,28.0
26.0,109.0,172.0
20.0,99.0,107.0
2.0,74.0,7.0
2.0,89.0,9.0
12.0,88.0,53.0
23.0,100.0,121.0
21.0,105.0,166.0
22.0,104.0,130.0
11.0,89.0,49.0
28.0,105.0,191.0
16.0,101.0,94.0
18.0,96.0,85.0
28.0,109.0,198.0
19.0,101.0,141.0
1.0,84.0,3.0
14.0,98.0,57.0
30.0,108.0,194.0
20.0,96.0,136.0
21.0,101.0,112.0
4.0,82.0,17.0
12.0,87.0,39.0
20.0,100.0,107.0
14.0,94.0,69.0
22.0,101.0,129.0
29.0,112.0,210.0
13.0,96.0,75.0
2.0,90.0,6.0
23.0,91.0,114.0
20.0,95.0,102.0
24.0,100.0,153.0
2.0,85.0,6.0
19.0,101.0,92.0
24.0,108.0,155.0
5.0,86.0,20.0
15.0,91.0,59.0
16.0,104.0,84.0
11.0,80.0,18.0
22.0,101.0,141.0
11.0,91.0,53.0
20.0,98.0,106.0
16.0,95.0,89.0
